289000,25517.434256,1010
290000,25524.149310,1010
291000,25511.917182,1010
292000,25526.896575,1010
293000,25509.927304,1010
294000,25525.499660,1010
295000,25531.496271,1010
296000,25488.627365,1010
297000,25514.458586,1010
298000,25515.290940,1010
299000,25516.663545,1010
300000,25477.067000,1010
301000,25554.137209,1010
302000,25528.475166,1010
303000,25524.975248,1010
304000,25496.453947,1010
305000,25502.339672,1010
306000,25515.985294,1010
307000,25522.946254,1010
308000,25527.289935,1010
309000,25480.685437,1010
310000,25501.938065,1010
311000,25512.813826,1010
312000,25482.166346,1010
313000,25488.770927,1010
314000,25511.359554,1010
315000,25546.053968,1010
316000,25523.815823,1010
317000,25555.057413,1010
318000,25494.685849,1010
319000,25526.951097,1010
320000,25524.813438,1010
321000,25506.743302,1010
322000,25509.484161,1010
323000,25494.854180,1010
324000,25504.258025,1010
325000,25526.622154,1010
326000,25525.263190,1010
327000,25502.906728,1010
328000,25484.363110,1010
329000,25495.175076,1010
330000,25548.575152,1010
331000,25482.647130,1010
332000,25523.919277,1010
333000,25491.951051,1010
334000,25532.429940,1010
335000,25487.423284,1010
336000,25510.102976,1010
337000,25523.050742,1010
338000,25529.022781,1010
339000,25523.609440,1010
340000,25495.496176,1010
341000,25478.884164,1010
342000,25483.861404,1010
343000,25501.721866,1010
344000,25516.509302,1010
345000,25497.754783,1010
346000,25525.926879,1010
347000,25514.900576,1010
348000,25501.664655,1010
349000,25512.337822,1010
350000,25523.075143,1010
351000,25517.900855,1010
352000,25516.921875,1010
353000,25533.264023,1010
354000,25513.725141,1010
355000,25518.534085,1010
356000,25510.099719,1010
357000,25508.564706,1010
358000,25470.593575,1010
359000,25495.591365,1010
360000,25519.305000,1010
361000,25485.975900,1010
362000,25544.741713,1010
363000,25529.668044,1010
364000,25505.143407,1010
365000,25506.367123,1010
366000,25516.495902,1010
367000,25499.067302,1010
368000,25523.337500,1010
369000,25489.969648,1010
370000,25514.415676,1010
371000,25530.743396,1010
372000,25493.880914,1010
373000,25515.954692,1010
374000,25516.215508,1010
375000,25528.109600,1010
376000,25529.539362,1010
377000,25507.894960,1010
378000,25478.126720,1010
379000,25547.515040,1010
380000,25526.455263,1010
381000,25514.638058,1010
382000,25526.712304,1010
383000,25520.540992,1010
384000,25514.314844,1010
385000,25494.917922,1010
386000,25510.094041,1010
387000,25533.221705,1010
388000,25515.037371,1010
389000,25497.663239,1010
390000,25530.085128,1010
391000,25499.394373,1010
392000,25491.602551,1010
393000,25500.969720,1010
394000,25506.318020,1010
395000,25501.920253,1010
396000,25488.359596,1010
397000,25482.764736,1010
398000,25524.581156,1010
399000,25523.174687,1010
400000,25542.648750,1010
401000,25486.515711,1010
402000,25505.815174,1010
403000,25530.623325,1010
404000,25526.837624,1010
405000,25537.955309,1010
406000,25497.152709,1010
407000,25489.244717,1010
408000,25509.689951,1010
409000,25503.927873,1010
410000,25548.537073,1010
411000,25515.631387,1010
412000,25504.266019,1010
413000,25532.929298,1010
414000,25500.860386,1010
415000,25482.288193,1010
416000,25517.030288,1010
417000,25519.656115,1010
418000,25516.109809,1010
419000,25514.933890,1010
420000,25526.923333,1010
421000,25535.200475,1010
422000,25501.193602,1010
423000,25509.125768,1010
424000,25546.319104,1010
425000,25512.008471,1010
426000,25503.857746,1010
427000,25496.136300,1010
428000,25511.706542,1010
429000,25495.300699,1010
430000,25519.664884,1010
431000,25534.174710,1010
432000,25554.947917,1010
433000,25507.363048,1010
434000,25520.440323,1010
435000,25485.468736,1010
436000,25554.954128,1010
437000,25550.268192,1010
438000,25521.236758,1010
439000,25495.199089,1010
440000,25524.923864,1010
441000,25526.852608,1010
442000,25509.794344,1010
443000,25552.900677,1010
444000,25520.665991,1010
445000,25510.064045,1010
446000,25535.067040,1010
447000,25520.572931,1010
448000,25524.828125,1010
449000,25486.062584,1010
450000,25524.682444,1010
451000,25560.912195,1010
452000,25491.328540,1010
453000,25513.985872,1010
454000,25517.301322,1010
455000,25512.272527,1010
456000,25518.566009,1010
457000,25508.177243,1010
458000,25511.621397,1010
459000,25517.030937,1010
460000,25518.363043,1010
